timestamp,src_ip,user,event_id,status
2025-09-26T23:15:02.288728,172.16.0.10,jsmith,4625,FAIL
2025-09-26T23:16:32.288728,10.0.0.4,jsmith,4624,SUCCESS
2025-09-26T23:18:02.288728,203.0.113.5,svc-backup,4624,SUCCESS
2025-09-26T23:19:32.288728,192.168.1.77,Administrator,4624,SUCCESS
2025-09-26T23:21:02.288728,192.168.1.77,ayounes,4624,SUCCESS
2025-09-26T23:22:32.288728,192.168.1.50,svc-backup,4624,SUCCESS
2025-09-26T23:24:02.288728,203.0.113.5,jsmith,4624,SUCCESS
2025-09-26T23:25:32.288728,192.168.1.50,ayounes,4624,SUCCESS
2025-09-26T23:27:02.288728,203.0.113.5,Administrator,4624,SUCCESS
2025-09-26T23:28:32.288728,10.0.0.4,Administrator,4624,SUCCESS
2025-09-26T23:30:02.288728,203.0.113.5,ayounes,4624,SUCCESS
2025-09-26T23:31:32.288728,192.168.1.50,ayounes,4625,FAIL
2025-09-26T23:33:02.288728,192.168.1.77,jsmith,4624,SUCCESS
2025-09-26T23:34:32.288728,192.168.1.50,ayounes,4624,SUCCESS
2025-09-26T23:36:02.288728,203.0.113.5,jsmith,4625,FAIL
2025-09-26T23:37:32.288728,192.168.1.50,svc-backup,4625,FAIL
2025-09-26T23:39:02.288728,192.168.1.50,jsmith,4625,FAIL
2025-09-26T23:40:32.288728,203.0.113.5,Administrator,4624,SUCCESS
2025-09-26T23:42:02.288728,172.16.0.10,Administrator,4625,FAIL
2025-09-26T23:43:32.288728,10.0.0.4,svc-backup,4624,SUCCESS
2025-09-26T23:45:02.288728,10.0.0.4,jsmith,4624,SUCCESS
2025-09-26T23:46:32.288728,172.16.0.10,Administrator,4624,SUCCESS
2025-09-26T23:48:02.288728,192.168.1.50,jsmith,4624,SUCCESS
2025-09-26T23:49:32.288728,192.168.1.50,ayounes,4624,SUCCESS
2025-09-26T23:51:02.288728,192.168.1.50,jsmith,4624,SUCCESS
2025-09-26T23:52:32.288728,10.0.0.4,svc-backup,4624,SUCCESS
2025-09-26T23:54:02.288728,192.168.1.50,jsmith,4625,FAIL
2025-09-26T23:55:32.288728,203.0.113.5,svc-backup,4624,SUCCESS
2025-09-26T23:57:02.288728,192.168.1.77,svc-backup,4624,SUCCESS
2025-09-26T23:58:32.288728,172.16.0.10,ayounes,4624,SUCCESS
2025-09-27T00:00:02.288728,172.16.0.10,svc-backup,4624,SUCCESS
2025-09-27T00:01:32.288728,10.0.0.4,Administrator,4625,FAIL
2025-09-27T00:03:02.288728,10.0.0.4,Administrator,4624,SUCCESS
2025-09-27T00:04:32.288728,192.168.1.50,svc-backup,4624,SUCCESS
2025-09-27T00:06:02.288728,203.0.113.5,jsmith,4624,SUCCESS
2025-09-27T00:07:32.288728,192.168.1.50,jsmith,4624,SUCCESS
2025-09-27T00:09:02.288728,10.0.0.4,jsmith,4624,SUCCESS
2025-09-27T00:10:32.288728,203.0.113.5,Administrator,4624,SUCCESS
2025-09-27T00:12:02.288728,192.168.1.77,jsmith,4625,FAIL
2025-09-27T00:13:32.288728,192.168.1.50,svc-backup,4625,FAIL
2025-09-27T00:15:02.288728,192.168.1.50,ayounes,4624,SUCCESS
2025-09-27T00:16:32.288728,172.16.0.10,jsmith,4624,SUCCESS
2025-09-27T00:18:02.288728,192.168.1.77,svc-backup,4624,SUCCESS
2025-09-27T00:19:32.288728,192.168.1.77,svc-backup,4624,SUCCESS
2025-09-27T00:21:02.288728,192.168.1.77,jsmith,4624,SUCCESS
2025-09-27T00:22:32.288728,192.168.1.50,jsmith,4624,SUCCESS
2025-09-27T00:24:02.288728,203.0.113.5,svc-backup,4624,SUCCESS
2025-09-27T00:25:32.288728,192.168.1.50,Administrator,4624,SUCCESS
2025-09-27T00:27:02.288728,172.16.0.10,svc-backup,4624,SUCCESS
2025-09-27T00:28:32.288728,192.168.1.50,Administrator,4624,SUCCESS
2025-09-27T00:30:02.288728,172.16.0.10,ayounes,4624,SUCCESS
2025-09-27T00:31:32.288728,10.0.0.4,ayounes,4625,FAIL
2025-09-27T00:33:02.288728,10.0.0.4,svc-backup,4624,SUCCESS
2025-09-27T00:34:32.288728,192.168.1.50,Administrator,4624,SUCCESS
2025-09-27T00:36:02.288728,192.168.1.77,Administrator,4624,SUCCESS
2025-09-27T00:37:32.288728,192.168.1.50,jsmith,4625,FAIL
2025-09-27T00:39:02.288728,192.168.1.77,Administrator,4624,SUCCESS
2025-09-27T00:40:32.288728,10.0.0.4,svc-backup,4625,FAIL
2025-09-27T00:42:02.288728,203.0.113.5,ayounes,4624,SUCCESS
2025-09-27T00:43:32.288728,192.168.1.50,jsmith,4624,SUCCESS
2025-09-27T00:45:02.288728,172.16.0.10,Administrator,4624,SUCCESS
2025-09-27T00:46:32.288728,172.16.0.10,Administrator,4624,SUCCESS
2025-09-27T00:48:02.288728,172.16.0.10,svc-backup,4625,FAIL
2025-09-27T00:49:32.288728,10.0.0.4,ayounes,4624,SUCCESS
2025-09-27T00:51:02.288728,10.0.0.4,Administrator,4624,SUCCESS
2025-09-27T00:52:32.288728,172.16.0.10,svc-backup,4624,SUCCESS
2025-09-27T00:54:02.288728,172.16.0.10,Administrator,4624,SUCCESS
2025-09-27T00:55:32.288728,10.0.0.4,jsmith,4624,SUCCESS
2025-09-27T00:57:02.288728,192.168.1.50,Administrator,4624,SUCCESS
2025-09-27T00:58:32.288728,203.0.113.5,Administrator,4624,SUCCESS
2025-09-27T01:00:02.288728,172.16.0.10,Administrator,4624,SUCCESS
2025-09-27T01:01:32.288728,192.168.1.77,jsmith,4624,SUCCESS
2025-09-27T01:03:02.288728,192.168.1.50,svc-backup,4624,SUCCESS
2025-09-27T01:04:32.288728,203.0.113.5,ayounes,4624,SUCCESS
2025-09-27T01:06:02.288728,10.0.0.4,svc-backup,4624,SUCCESS
2025-09-27T01:07:32.288728,172.16.0.10,jsmith,4625,FAIL
2025-09-27T01:09:02.288728,192.168.1.50,ayounes,4625,FAIL
2025-09-27T01:10:32.288728,192.168.1.77,Administrator,4624,SUCCESS
2025-09-27T01:12:02.288728,192.168.1.77,svc-backup,4624,SUCCESS
2025-09-27T01:13:32.288728,10.0.0.4,Administrator,4624,SUCCESS
